Reference, Value, Footprint, Datasheet, MFG Name, MFG Part Num, Distrib PN, Distrib Link, Tolerance, Others
C312,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C313,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C314,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C460,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C441,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C442,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C444,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C448,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C437,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C439,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C443,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C446,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C1002,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C1003,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C1903,22uF,Capacitors_SMD:C_0603,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2018/06/21/CL10A226MP8NUNE.pdf,Samsung,CL10A226MP8NUNE,C86295,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_SAMSUNG_CL10A226MP8NUNE_22uF-226-20-10V_C86295.html,20%,https://lcsc.com/product-detail/Multilayer-Ceramic-Capacitors-MLCC-SMD-SMT_MuRata_ZRB18AR61A226ME01L_22uF-226-20-10V_C162690.html
C1624,270pF,Capacitors_SMD:C_0402,,,,,,,
C1621,270pF,Capacitors_SMD:C_0402,,,,,,,
C1622,270pF,Capacitors_SMD:C_0402,,,,,,,
C1514,33pF,Capacitors_SMD:C_0402,,,,,,,
C1507,33pF,Capacitors_SMD:C_0402,,,,,,,
C1816,33pF,Capacitors_SMD:C_0402,,,,,,,
C1506,39pF,Capacitors_SMD:C_0402,,,,,,,
C1817,39pF,Capacitors_SMD:C_0402,,,,,,,
C205,4.7uF,Capacitors_SMD:C_0603,,,,,,,
C304,4.7uF,Capacitors_SMD:C_0603,,,,,,,
C412,4.7uF,Capacitors_SMD:C_0603,http://ds.yuden.co.jp/TYCOMPAS/ut/detail.do?productNo=LMK107BJ475KA-T&fileName=LMK107BJ475KA-T_SS&mode=specSheetDownload,Taiyo Yuden,LMK107BJ475KA-T,587-1441-1-ND,https://www.digikey.com/product-detail/en/taiyo-yuden/LMK107BJ475KA-T/587-1441-1-ND/1004072,-,https://www.digikey.com/products/en/capacitors/ceramic-capacitors/60?FV=c0003%2C380004%2C400005%2C440013%2C3f00027%2C6540013%2C1f140000%2Cmu4.7%C2%B5F%7C2049%2Cffe0003c&quantity=&ColumnSort=1000011&page=1&pageSize=500
C458,4.7uF,Capacitors_SMD:C_0603,http://ds.yuden.co.jp/TYCOMPAS/ut/detail.do?productNo=LMK107BJ475KA-T&fileName=LMK107BJ475KA-T_SS&mode=specSheetDownload,Taiyo Yuden,LMK107BJ475KA-T,587-1441-1-ND,https://www.digikey.com/product-detail/en/taiyo-yuden/LMK107BJ475KA-T/587-1441-1-ND/1004072,-,https://www.digikey.com/products/en/capacitors/ceramic-capacitors/60?FV=c0003%2C380004%2C400005%2C440013%2C3f00027%2C6540013%2C1f140000%2Cmu4.7%C2%B5F%7C2049%2Cffe0003c&quantity=&ColumnSort=1000011&page=1&pageSize=500
C901,4.7uF,Capacitors_SMD:C_0603,,,,,,,
C1309,4.7uF,Capacitors_SMD:C_0603,,,,,,,
C1303,4.7uF,Capacitors_SMD:C_0603,,,,,,,
C303,47nF,Capacitors_SMD:C_0402,,,,,,,
C427,560pF,Capacitors_SMD:C_0402,,,,,,,
C1510,6.8pF,Capacitors_SMD:C_0402,,,,,,,
C1813,6.8pF,Capacitors_SMD:C_0402,,,,,,,
C1509,8.2pF,Capacitors_SMD:C_0402,,,,,,,
C1814,8.2pF,Capacitors_SMD:C_0402,,,,,,,
C302,8.2uF,Capacitors_SMD:C_0603,,,,,,,
C216,NC,Capacitors_SMD:C_0402,,,,,,,
C1001,NC,Capacitors_SMD:C_0402,,,,,,,
C1524,NC,Capacitors_SMD:C_0402,,,,,,,
C1519,NC,Capacitors_SMD:C_0402,,,,,,,
C1518,NC,Capacitors_SMD:C_0402,,,,,,,
C1606,NC,Capacitors_SMD:C_0402,,,,,,,
C1608,NC,Capacitors_SMD:C_0402,,,,,,,
C1709,NC,Capacitors_SMD:C_0402,,,,,,,
C1712,NC,Capacitors_SMD:C_0402,,,,,,,
C1715,NC,Capacitors_SMD:C_0402,,,,,,,
C1802,NC,Capacitors_SMD:C_0402,,,,,,,
C1803,NC,Capacitors_SMD:C_0402,,,,,,,
C1805,NC,Capacitors_SMD:C_0402,,,,,,,
C1806,NC,Capacitors_SMD:C_0402,,,,,,,
C1905,NC,Capacitors_SMD:C_0402,,,,,,,
C2305,NC,Capacitors_SMD:C_0402,,,,,,,
C2306,NC,Capacitors_SMD:C_0402,,,,,,,
C2307,NC,Capacitors_SMD:C_0402,,,,,,,
CBL1501,Coax_cable_ufl_ufl,dvk-mx8m-bsb:Coax_Cable_Straight_4cm,,,,,,,
CBL1502,Coax_cable_ufl_ufl,dvk-mx8m-bsb:Coax_Cable_Straight_4cm,,,,,,,
CBL1801,Coax_cable_ufl_ufl,dvk-mx8m-bsb:Coax_Cable_Straight_4cm,,,,,,,
CBL1802,Coax_cable_ufl_ufl,dvk-mx8m-bsb:Coax_Cable_Straight_4cm,,,,,,,
CAM1301,OV5640_Camera,dvk-mx8m-bsb:Camera_CO8725-B5SA-E,http://www.trulyamerica.com/products/compact-camera-module/#,,,,,,
D602,BAT54C,TO_SOT_Packages_SMD:SOT-23,https://goodarksemi.com/docs/datasheets/schottky_diodes/BAT54-A-C-S.pdf,Good-Ark Semi,BAT54C,BAT54C,https://www.arrow.com/en/products/bat54c/good-ark-semiconductor,-,https://octopart.com/search?q=BAT54C&start=0
D201,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D601,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D801,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1301,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1302,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1502,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1701,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1803,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1802,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1801,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1901,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D1905,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
D2401,DB2J209,dvk-mx8m-bsb:SMini2-F5-B,https://industrial.panasonic.com/content/data/SC/ds/ds4/DB2J20900L_E.pdf,Panasonic,DB2J20900L,667-DB2J20900L,https://www.mouser.com/ProductDetail/Panasonic/DB2J20900L?qs=%2fha2pyFaduhbcITEqrxj3eM%252bYzwxAPmbxHAZ9Z3k%2f8Tl0%2fG3TiNLEw%3d%3d&utm_source=octopart&utm_medium=aggregator&utm_campaign=667-DB2J20900L&utm_content=Panasonic,-,https://www.digikey.com/products/en/discrete-semiconductor-products/diodes-rectifiers-single/280
DISP1201,Display_JH057N00900,dvk-mx8m-bsb:JH057N00900,,,,,,,
D202,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D204,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D501,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D502,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1401,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1402,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1403,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1404,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1501,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
D1601,ESD5B5.0,dvk-mx8m-bsb:SOD-523_Case-502,http://www.onsemi.com/pub/Collateral/ESD5B5.0ST1-D.PDF,ON Semiconductor,ESD5B5.0ST1G,10N9401,http://www.newark.com/on-semiconductor/esd5b5-0st1g/tvs-diode-50w-5v-sod-523/dp/10N9401?st=ESD5B5.0ST1G,-,https://octopart.com/search?q=ESD5B5.0ST1G&start=0
